dfo_centroid_y,dfo_main_cause,dfo_centroid_x,slope_threshold,dfo_severity,threshold_b1b2,dfo_displaced,began,dfo_validation_type,dfo_country,dfo_dead,gfd_country_code,ended,threshold_type,threshold_b7,began_y,began_m,began_d,ended_y,ended_m,ended_d,path,range
11.242567,Monsoonal rain,105.063841,5,1,1.108,25000,2000/7/11,News,Thailand,33,TH BM LA CB VM,2000/8/10,1,839.69,2000,7,11,2000,8,10,/Laos/DFO_1614_From_20000711_to_20000810/DFO_1614_From_20000711_to_20000810.tif,"(98.07357114374877 21.68083938222465,98.07357114374877 8.56094465765904,109.47319209922549 8.56094465765904,109.47319209922549 21.68083938222465,98.07357114374877 21.68083938222465)"
17.764156,Heavy rain,106.149356,5,1,0.7,50000,2006/8/12,News,Vietnam,42,TH LA CB VM,2006/9/2,0,675,2006,8,12,2006,9,2,/Laos/DFO_2948_From_20060812_to_20060902/DFO_2948_From_20060812_to_20060902.tif,"(100.8313990659957 21.68083938222465,100.8313990659957 9.526633588087524,109.4731920992255 9.526633588087524,109.4731920992255 21.68083938222465,100.8313990659957 21.68083938222465)"
11.061775,Monsoonal rain,104.674574,5,1,0.7,33000,2006/8/10,News,Cambodia,68,TH BM LA CB VM,2006/11/1,0,675,2006,8,10,2006,11,1,/Laos/DFO_2949_From_20060810_to_20061101/DFO_2949_From_20060810_to_20061101.tif,"(98.07357114374877 21.68083938222465,98.07357114374877 8.56094465765904,109.47319209922549 8.56094465765904,109.47319209922549 21.68083938222465,98.07357114374877 21.68083938222465)"
11.491,Tropical Storm Usagi,107.137,5,1,0.7,100000,2018/11/24,FloodList,Vietnam,1,TH LA CB VM,2018/11/29,0,675,2018,11,24,2018,11,29,/Laos/DFO_4704_From_20181124_to_20181129/DFO_4704_From_20181124_to_20181129.tif,"(102.16539726291319 21.68083938222465,102.16539726291319 9.526633588087524,109.4731920992255 9.526633588087524,109.4731920992255 21.68083938222465,102.16539726291319 21.68083938222465)"
17.090901,Monsoonal Rain,99.640458,5,1,1.173,3000,2012/9/12,News,Thailand,0,TH BM CH LA CB VM,2012/9/26,1,1000.98,2012,9,12,2012,9,26,/Laos/DFO_3985_From_20120912_to_20120926/DFO_3985_From_20120912_to_20120926.tif,"(91.14756030318725 32.77278735289045,91.14756030318725 8.560944657659043,106.67269420098287 8.560944657659043,106.67269420098287 32.77278735289045,91.14756030318725 32.77278735289045)"
20.566882,Torrential Rain,104.761883,5,1,0.7,100,2015/9/7,News,Vietnam,2,TH CH LA CB VM,2015/9/11,0,675,2015,9,7,2015,9,11,/Laos/DFO_4293_From_20150907_to_20150911/DFO_4293_From_20150907_to_20150911.tif,"(100.08579738017649 26.825940172019212,100.08579738017649 9.526633588087527,114.72159914669379 9.526633588087527,114.72159914669379 26.825940172019212,100.08579738017649 26.825940172019212)"
17.372818,Monsoonal rain,101.592527,5,1,0.7,10000,2003/9/12,News,Thailand,7,TH BM CH LA CB VM,2003/10/12,0,675,2003,9,12,2003,10,12,/Laos/DFO_2347_From_20030912_to_20031012/DFO_2347_From_20030912_to_20031012.tif,"(91.14756030318725 33.82157044709999,91.14756030318725 8.56094465765904,107.05447819673367 8.56094465765904,107.05447819673367 33.82157044709999,91.14756030318725 33.82157044709999)"
17.310893,Tropical Storm Kammuri; Heavy monso,103.661002,5,2,0.7,4000,2008/8/11,News,Thailand,130,TH BM CH LA CB VM,2008/8/20,0,675,2008,8,11,2008,8,20,/Laos/DFO_3360_From_20080811_to_20080820/DFO_3360_From_20080811_to_20080820.tif,"(93.85598088480761 33.82157044709999,93.85598088480761 8.56094465765904,108.77699775403286 8.56094465765904,108.77699775403286 33.82157044709999,93.85598088480761 33.82157044709999)"
18.76445,Monsoonal rain,100.017133,5,2,0.7,2000000,2006/8/20,News,Thailand,195,MY TH BM CH LA CB VM SN,2006/12/13,0,675,2006,8,20,2006,12,13,/Laos/DFO_2951_From_20060820_to_20061213/DFO_2951_From_20060820_to_20061213.tif,"(91.14756030318725 33.82157044709999,91.14756030318725 1.235183515664346,107.05447819673367 1.235183515664346,107.05447819673367 33.82157044709999,91.14756030318725 33.82157044709999)"
15.397299,Monsoonal rain,103.073488,5,2,0.7,60000,2004/8/6,News,Thailand,11,TH BM CH LA CB VM,2004/10/3,0,675,2004,8,6,2004,10,3,/Laos/DFO_2543_From_20040806_to_20041003/DFO_2543_From_20040806_to_20041003.tif,"(91.14756030318725 33.82157044709999,91.14756030318725 8.56094465765904,107.05447819673367 8.56094465765904,107.05447819673367 33.82157044709999,91.14756030318725 33.82157044709999)"
18.577824,Heavy rain,105.175058,5,2,0.7,200000,2002/9/20,News,Vietnam,76,TH LA CB VM,2002/9/30,0,675,2002,9,20,2002,9,30,/Laos/DFO_2059_From_20020920_to_20020930/DFO_2059_From_20020920_to_20020930.tif,"(100.8313990659957 21.68083938222465,100.8313990659957 9.526633588087524,109.4731920992255 9.526633588087524,109.4731920992255 21.68083938222465,100.8313990659957 21.68083938222465)"
17.0382,"Tropical Storms, Monsoonal Rain",102.822185,5,2,0.7,10000,2011/8/5,News,Thailand,790,TH BM LA CB VM,2012/1/9,0,675,2011,8,5,2012,1,9,/Laos/DFO_3850_From_20110805_to_20120109/DFO_3850_From_20110805_to_20120109.tif,"(98.07357114374877 20.95544979029814,98.07357114374877 8.560944657659041,107.05447819673368 8.560944657659041,107.05447819673368 20.95544979029814,98.07357114374877 20.95544979029814)"
16.81984,Monsoonal rain,102.480218,5,1,0.7,17000,2007/9/5,News,Thailand,10,MY TH BM CH LA CB VM SN,2007/11/10,0,675,2007,9,5,2007,11,10,/Laos/DFO_3188_From_20070905_to_20071110/DFO_3188_From_20070905_to_20071110.tif,"(91.14756030318725 33.82157044709999,91.14756030318725 1.235183515664346,107.05447819673367 1.235183515664346,107.05447819673367 33.82157044709999,91.14756030318725 33.82157044709999)"
16.772387,Monsoonal rain,103.52736,5,2,0.7,400000,2002/8/18,News,Thailand,65,TH BM CH LA CB VM,2002/11/26,0,675,2002,8,18,2002,11,26,/Laos/DFO_2039_From_20020818_to_20021126/DFO_2039_From_20020818_to_20021126.tif,"(91.14756030318725 33.82157044709999,91.14756030318725 8.56094465765904,109.47319209922549 8.56094465765904,109.47319209922549 33.82157044709999,91.14756030318725 33.82157044709999)"
20.674,Heavy Rain,104.302,5,1,0.7,0,2009/5/10,News,Vietnam,0,TH CH LA CB VM,2009/7/1,0,675,2009,5,10,2009,7,1,/Laos/DFO_3494_From_20090510_to_20090701/DFO_3494_From_20090510_to_20090701.tif,"(100.08579738017649 25.597494020985767,100.08579738017649 9.526633588087527,109.47319209922549 9.526633588087527,109.47319209922549 25.597494020985767,100.08579738017649 25.597494020985767)"
18.18105,Monsoonal rain,100.149202,5,2,0.7,2000,2006/5/22,News,Thailand,79,TH BM CH LA CB VM,2006/6/11,0,675,2006,5,22,2006,6,11,/Laos/DFO_2867_From_20060522_to_20060611/DFO_2867_From_20060522_to_20060611.tif,"(93.85598088480761 33.82157044709999,93.85598088480761 8.56094465765904,107.05447819673368 8.56094465765904,107.05447819673368 33.82157044709999,93.85598088480761 33.82157044709999)"
10.329669,Heavy rain,106.735524,5,1,0.7,82915,2006/11/30,News,Philippines,526,TH BM LA CB VM RP,2006/12/8,0,675,2006,11,30,2006,12,8,/Laos/DFO_3002_From_20061130_to_20061208/DFO_3002_From_20061130_to_20061208.tif,"(98.07357114374877 21.68083938222465,98.07357114374877 5.551588455858642,126.61080193201566 5.551588455858642,126.61080193201566 21.68083938222465,98.07357114374877 21.68083938222465)"
10.707097,Monsoonal rain,105.734716,5,1,0.7,30000,2005/9/8,News,Vietnam,69,TH BM LA CB VM,2005/11/1,0,675,2005,9,8,2005,11,1,/Laos/DFO_2725_From_20050908_to_20051101/DFO_2725_From_20050908_to_20051101.tif,"(98.07357114374877 21.68083938222465,98.07357114374877 8.56094465765904,109.47319209922549 8.56094465765904,109.47319209922549 21.68083938222465,98.07357114374877 21.68083938222465)"
12.342909,Heavy rain,108.198166,5,1.5,0.7,10000,2007/8/3,News,Vietnam,74,TH LA CB VM,2007/8/17,0,675,2007,8,3,2007,8,17,/Laos/DFO_3149_From_20070803_to_20070817/DFO_3149_From_20070803_to_20070817.tif,"(100.8313990659957 21.68083938222465,100.8313990659957 9.526633588087524,109.4731920992255 9.526633588087524,109.4731920992255 21.68083938222465,100.8313990659957 21.68083938222465)"
17.821344,Monsoonal Rain,103.176582,5,1.5,0.7,0,2008/9/11,News,Thailand,0,TH BM CH LA CB VM,2008/10/4,0,675,2008,9,11,2008,10,4,/Laos/DFO_3384_From_20080911_to_20081004/DFO_3384_From_20080911_to_20081004.tif,"(93.85598088480761 33.82157044709999,93.85598088480761 8.56094465765904,107.05447819673368 8.56094465765904,107.05447819673368 33.82157044709999,93.85598088480761 33.82157044709999)"
15.21825,Heavy rain,79.484382,5,1,0.7,50000,2010/5/18,0,India,27,IN,2010/5/24,0,675,2010,5,18,2010,5,24,/India/DFO_3652_From_20100518_to_20100524/DFO_3652_From_20100518_to_20100524.tif,"(73.34070558372804 22.693689865069413,73.34070558372804 11.181779499077743,86.72335752889862 11.181779499077743,86.72335752889862 22.693689865069413,73.34070558372804 22.693689865069413)"
30.521816,Monsoonal Rain,78.938377,5,2,0.7,13000,2008/9/22,News,Nepal,49,BG IN CH UU PK NP,2008/9/29,0,675,2008,9,22,2008,9,29,/India/DFO_3383_From_20080922_to_20080929/DFO_3383_From_20080922_to_20080929.tif,"(67.99572964321689 35.22967965495734,67.99572964321689 22.453390526567443,89.7506800363814 22.453390526567443,89.7506800363814 35.22967965495734,67.99572964321689 35.22967965495734)"
21.026348,Monsoonal rain,77.523744,5,1,0.7,10000,2007/7/1,News,India,62,IN,2007/7/6,0,675,2007,7,1,2007,7,6,/India/DFO_3119_From_20070701_to_20070706/DFO_3119_From_20070701_to_20070706.tif,"(72.49853500486599 24.5958724791925,72.49853500486599 8.073608616024202,83.1592916391544 8.073608616024202,83.1592916391544 24.5958724791925,72.49853500486599 24.5958724791925)"
25.256217,Torrential Rain,89.086147,5,1,0.7,700000,2009/7/3,News,Bangladesh,20,BM BG IN CH BT UU NP,2009/7/6,0,675,2009,7,3,2009,7,6,/India/DFO_3495_From_20090703_to_20090706/DFO_3495_From_20090703_to_20090706.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 22.45339052656744,94.55442101821055 22.45339052656744,94.55442101821055 31.459001249865644,73.38562134793402 31.459001249865644)"
16.652289,Heavy monsoon rains,81.380061,5,1.5,0.7,0,2008/8/5,News,India,74,IN,2008/8/11,0,675,2008,8,5,2008,8,11,/India/DFO_3356_From_20080805_to_20080811/DFO_3356_From_20080805_to_20080811.tif,"(73.34070558372804 22.693689865069413,73.34070558372804 11.181779499077743,86.72335752889862 11.181779499077743,86.72335752889862 22.693689865069413,73.34070558372804 22.693689865069413)"
33.363388,Monsoonal Rain,73.257885,5,2,0.7,10000000,2010/7/27,News,Pakistan,1750,IN CH AF PK UU NP,2010/11/15,0,675,2010,7,27,2010,11,15,/India/DFO_3696_From_20100727_to_20101115/DFO_3696_From_20100727_to_20101115.tif,"(67.48144414305845 37.09817544592594,67.48144414305845 29.06499101768712,82.45186835291028 29.06499101768712,82.45186835291028 37.09817544592594,67.48144414305845 37.09817544592594)"
14.944966,Monsoonal rain,78.161545,5,1,0.7,200000,2007/6/22,News,India,127,IN,2007/7/4,0,675,2007,6,22,2007,7,4,/India/DFO_3107_From_20070622_to_20070704/DFO_3107_From_20070622_to_20070704.tif,"(72.49853500486599 24.5958724791925,72.49853500486599 8.073608616024202,86.7233575288986 8.073608616024202,86.7233575288986 24.5958724791925,72.49853500486599 24.5958724791925)"
23.229479,Monsoonal rain,89.272707,5,1,0.7,0,2006/8/24,News,Bangladesh,0,BG IN CH BT UU NP,2006/9/20,0,675,2006,8,24,2006,9,20,/India/DFO_2961_From_20060824_to_20060920/DFO_2961_From_20060824_to_20060920.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 20.295188056470288,94.55442101821055 20.295188056470288,94.55442101821055 31.459001249865644,73.38562134793402 31.459001249865644)"
28.197268,Monsoonal rain,79.373434,5,1,0.7,0,2005/9/16,News,India,23,BG IN CH PK UU NP,2005/10/5,0,675,2005,9,16,2005,10,5,/India/DFO_2731_From_20050916_to_20051005/DFO_2731_From_20050916_to_20051005.tif,"(67.99572964321689 35.18476389075136,67.99572964321689 22.453390526567446,89.7506800363814 22.453390526567446,89.7506800363814 35.18476389075136,67.99572964321689 35.18476389075136)"
22.411409,Heavy rain,71.309729,5,1,0.835,8400,2006/7/4,News,India,24,IN PK,2006/7/7,1,1478.83,2006,7,4,2006,7,7,/India/DFO_2911_From_20060704_to_20060707/DFO_2911_From_20060704_to_20060707.tif,"(67.99572964321689 30.908783138342436,67.99572964321689 8.073608616024199,81.76914873697946 8.073608616024199,81.76914873697946 30.908783138342436,67.99572964321689 30.908783138342436)"
21.9855,Monsoonal Rain,93.8747,5,1.5,0.946,1000,2018/6/15,FloodList,Myanmar,1,TH BM BG IN CH,2018/6/20,1,1159.9,2018,6,15,2018,6,20,/India/DFO_4632_From_20180615_to_20180620/DFO_4632_From_20180615_to_20180620.tif,"(90.63102901481852 32.77278735289045,90.63102901481852 14.968178421641529,100.22952782563561 14.968178421641529,100.22952782563561 32.77278735289045,90.63102901481852 32.77278735289045)"
27.481004,Torrential Rain,93.821488,5,1,0.7,0,2009/7/3,News,India,6,BM BG IN CH BT UU NP,2009/7/6,0,675,2009,7,3,2009,7,6,/India/DFO_3496_From_20090703_to_20090706/DFO_3496_From_20090703_to_20090706.tif,"(82.01393965190202 31.27933819304174,82.01393965190202 22.837420310528536,97.77712709998933 22.837420310528536,97.77712709998933 31.27933819304174,82.01393965190202 31.27933819304174)"
28.740393,"Monsoon Rain, began with #4078",69.106502,5,1.5,0.7,12000,2013/8/7,News,Pakistan,70,IN CH AF PK UU NP IR,2013/8/21,0,675,2013,8,7,2013,8,21,/India/DFO_4082_From_20130807_to_20130821/DFO_4082_From_20130807_to_20130821.tif,"(60.77776633531653 35.18476389075136,60.77776633531653 23.15632223639097,82.45186835291028 23.15632223639097,82.45186835291028 35.18476389075136,60.77776633531653 35.18476389075136)"
25.498908,Monsoonal rain,85.891802,5,2,0.7,40000000,2004/6/20,News,India,3000,TH BM BG IN CH BT UU NP,2004/10/7,0,675,2004,6,20,2004,10,7,/India/DFO_2507_From_20040620_to_20041007/DFO_2507_From_20040620_to_20041007.tif,"(73.38562134793402 32.77278735289045,73.38562134793402 15.668864343254757,100.22952782563561 15.668864343254757,100.22952782563561 32.77278735289045,73.38562134793402 32.77278735289045)"
26.589671,Monsoonal Rain,92.181547,5,1.5,0.7,11000,2011/8/15,News,India,7,BM BG IN CH BT UU NP,2011/9/8,0,675,2011,8,15,2011,9,8,/India/DFO_3856_From_20110815_to_20110908/DFO_3856_From_20110815_to_20110908.tif,"(87.98549050308654 28.925752148648595,87.98549050308654 23.803109240957024,96.55990989000738 23.803109240957024,96.55990989000738 28.925752148648595,87.98549050308654 28.925752148648595)"
27.086351,Monsoonal rain,86.252493,5,1,0.7,100000,2004/7/5,News,Nepal,185,BG IN CH BT UU NP,2004/8/11,0,675,2004,7,5,2004,8,11,/India/DFO_2519_From_20040705_to_20040811/DFO_2519_From_20040705_to_20040811.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 22.45339052656744,94.55442101821055 22.45339052656744,94.55442101821055 31.459001249865644,73.38562134793402 31.459001249865644)"
25.012345,Monsoonal Rain,69.066891,5,1.5,0.7,660000,2011/8/12,News,Pakistan,434,IN PK,2011/11/1,0,675,2011,8,12,2011,11,1,/India/DFO_3857_From_20110812_to_20111101/DFO_3857_From_20110812_to_20111101.tif,"(65.91612976048019 30.908783138342436,65.91612976048019 23.156322236390963,77.38761593868648 23.156322236390963,77.38761593868648 30.908783138342436,65.91612976048019 30.908783138342436)"
25.961407,Monsoonal rain,89.11453,5,1,0.7,70000,2005/6/23,News,Bangladesh,5,BG IN CH BT UU NP,2005/6/30,0,675,2005,6,23,2005,6,30,/India/DFO_2676_From_20050623_to_20050630/DFO_2676_From_20050623_to_20050630.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 22.45339052656744,94.55442101821055 22.45339052656744,94.55442101821055 31.459001249865644,73.38562134793402 31.459001249865644)"
23.994863,Monsoonal Rain,90.035505,5,1,0.7,600000,2010/7/1,0,Bangladesh,0,BM BG IN CH BT UU NP,2010/7/13,0,675,2010,7,1,2010,7,13,/India/DFO_3679_From_20100701_to_20100713/DFO_3679_From_20100701_to_20100713.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 17.011845693013438,94.89802661438625 17.011845693013438,94.89802661438625 31.459001249865644,73.38562134793402 31.459001249865644)"
24.721405,Heavy rain,93.970474,5,1.5,0.7,30000,2007/10/17,News,India,2,BM BG IN CH,2007/10/24,0,675,2007,10,17,2007,10,24,/India/DFO_3208_From_20071017_to_20071024/DFO_3208_From_20071017_to_20071024.tif,"(89.71474742501661 28.775284338558574,89.71474742501661 16.349338170975294,98.83489334704005 16.349338170975294,98.83489334704005 28.775284338558574,89.71474742501661 28.775284338558574)"
27.613202,Monsoonal Rain,94.654164,5,1,0.7,75000,2014/8/15,News,India,1,BM BG IN CH BT UU NP,2014/9/8,0,675,2014,8,15,2014,9,8,/India/DFO_4176_From_20140815_to_20140908/DFO_4176_From_20140815_to_20140908.tif,"(82.01393965190202 31.27933819304174,82.01393965190202 23.80310924095702,97.77712709998933 23.80310924095702,97.77712709998933 31.27933819304174,82.01393965190202 31.27933819304174)"
25.241123,Monsoon Rain,90.120056,5,1.5,0.7,70000,2008/7/5,News,India,350,BM BG IN CH BT UU NP,2008/7/14,0,675,2008,7,5,2008,7,14,/India/DFO_3327_From_20080705_to_20080714/DFO_3327_From_20080705_to_20080714.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 16.349338170975294,98.83489334704007 16.349338170975294,98.83489334704007 31.459001249865644,73.38562134793402 31.459001249865644)"
25.885963,Heavy rain,83.211491,5,1,0.7,0,2005/8/26,News,India,21,BG IN CH UU NP,2005/8/30,0,675,2005,8,26,2005,8,30,/India/DFO_2718_From_20050826_to_20050830/DFO_2718_From_20050826_to_20050830.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 22.45339052656744,89.7506800363814 22.45339052656744,89.7506800363814 31.459001249865644,73.38562134793402 31.459001249865644)"
25.640627,Heavy rain,88.977022,5,1,0.7,100000,2005/10/3,News,Bangladesh,19,BM BG IN CH BT UU NP,2005/10/22,0,675,2005,10,3,2005,10,22,/India/DFO_2747_From_20051003_to_20051022/DFO_2747_From_20051003_to_20051022.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 22.45339052656744,94.55442101821055 22.45339052656744,94.55442101821055 31.459001249865644,73.38562134793402 31.459001249865644)"
27.811455,Monsoonal Ran,94.716023,5,1,0.7,10000,2014/6/23,News,India,0,BM BG IN CH BT UU NP,2014/6/25,0,675,2014,6,23,2014,6,25,/India/DFO_4154_From_20140623_to_20140625/DFO_4154_From_20140623_to_20140625.tif,"(82.01393965190202 31.27933819304174,82.01393965190202 23.80310924095702,97.77712709998933 23.80310924095702,97.77712709998933 31.27933819304174,82.01393965190202 31.27933819304174)"
26.316584,Heavy Rain,91.862265,5,2,1.181,300,2010/4/18,0,India,0,BG IN CH BT UU NP,2010/4/21,1,1447.62,2010,4,18,2010,4,21,/India/DFO_3636_From_20100418_to_20100421/DFO_3636_From_20100418_to_20100421.tif,"(87.98549050308654 28.600112858155267,87.98549050308654 23.80310924095702,94.55442101821053 23.80310924095702,94.55442101821053 28.600112858155267,87.98549050308654 28.600112858155267)"
20.985523,Monsoonal Rain,82.796221,5,1,0.7,210,2012/8/16,News,India,1,IN,2012/8/20,0,675,2012,8,16,2012,8,20,/India/DFO_3966_From_20120816_to_20120820/DFO_3966_From_20120816_to_20120820.tif,"(73.47769866455626 23.56056411424475,73.47769866455626 16.537984380640392,86.67619597648233 16.537984380640392,86.67619597648233 23.56056411424475,73.47769866455626 23.56056411424475)"
27.49945,monsoonal rainfall,89.78715,5,2,0.7,225000,2008/7/20,News,India,142,BM BG IN CH BT UU NP,2008/8/8,0,675,2008,7,20,2008,8,8,/India/DFO_3338_From_20080720_to_20080808/DFO_3338_From_20080720_to_20080808.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 22.45339052656744,97.77712709998933 22.45339052656744,97.77712709998933 31.459001249865644,73.38562134793402 31.459001249865644)"
24.717423,Heavy Rain,85.932081,5,1.5,0.7,0,2013/10/12,News,India,7,BG IN CH UU NP,2013/11/10,0,675,2013,10,12,2013,11,10,/India/DFO_4098_From_20131012_to_20131110/DFO_4098_From_20131012_to_20131110.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 20.295188056470288,91.19696764381384 20.295188056470288,91.19696764381384 31.459001249865644,73.38562134793402 31.459001249865644)"
24.128785,Monsoonal rain,80.199902,5,1,0.7,49000,2005/7/2,News,India,62,BG IN CH UU NP,2005/7/15,0,675,2005,7,2,2005,7,15,/India/DFO_2686_From_20050702_to_20050715/DFO_2686_From_20050702_to_20050715.tif,"(72.49853500486599 31.459001249865644,72.49853500486599 8.073608616024199,89.7506800363814 8.073608616024199,89.7506800363814 31.459001249865644,72.49853500486599 31.459001249865644)"
16.977232,Monsoonal rain,79.965416,5,1,0.7,100000,2005/7/23,News,India,126,IN,2005/8/16,0,675,2005,7,23,2005,8,16,/India/DFO_2698_From_20050723_to_20050816/DFO_2698_From_20050723_to_20050816.tif,"(72.49853500486599 24.5958724791925,72.49853500486599 8.073608616024202,86.7233575288986 8.073608616024202,86.7233575288986 24.5958724791925,72.49853500486599 24.5958724791925)"
20.651119,Monsoonal Rain,86.002162,5,1.5,0.7,15000,2011/9/5,News,India,40,BG IN,2011/10/2,0,675,2011,9,5,2011,10,2,/India/DFO_3866_From_20110905_to_20111002/DFO_3866_From_20110905_to_20111002.tif,"(80.43515054006195 24.863121276218056,80.43515054006195 16.701926919992204,91.19696764381382 16.701926919992204,91.19696764381382 24.863121276218056,80.43515054006195 24.863121276218056)"
26.170616,Monsoonal rain,90.853814,5,2,0.7,9500000,2003/6/11,News,Bangladesh,600,BM BG IN CH BT UU PK NP,2003/10/10,0,675,2003,6,11,2003,10,10,/India/DFO_2248_From_20030611_to_20031010/DFO_2248_From_20030611_to_20031010.tif,"(67.99572964321689 35.18476389075136,67.99572964321689 17.01184569301344,97.77712709998933 17.01184569301344,97.77712709998933 35.18476389075136,67.99572964321689 35.18476389075136)"
25.117454,Tropical Cyclone Phet,67.905172,5,1,0.7,4000,2010/6/6,0,Pakistan,23,IN PK,2010/6/7,0,675,2010,6,6,2010,6,7,/India/DFO_3658_From_20100606_to_20100607/DFO_3658_From_20100606_to_20100607.tif,"(65.91612976048019 30.96268205538961,65.91612976048019 22.7228851118033,77.38761593868648 22.7228851118033,77.38761593868648 30.96268205538961,65.91612976048019 30.96268205538961)"
22.63148,Monsoonal rain,88.487108,5,1.5,0.7,3000000,2007/7/3,News,India,958,BG IN CH BT UU NP,2007/9/22,0,675,2007,7,3,2007,9,22,/India/DFO_3122_From_20070703_to_20070922/DFO_3122_From_20070703_to_20070922.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 20.295188056470288,94.55442101821055 20.295188056470288,94.55442101821055 31.459001249865644,73.38562134793402 31.459001249865644)"
22.280362,Monsoonal Rain,94.010494,5,1,0.7,0,2010/6/15,0,Myanmar,60,BM BG IN CH,2010/6/26,0,675,2010,6,15,2010,6,26,/India/DFO_3662_From_20100615_to_20100626/DFO_3662_From_20100615_to_20100626.tif,"(89.71474742501661 28.775284338558574,89.71474742501661 16.349338170975294,98.83489334704005 16.349338170975294,98.83489334704005 28.775284338558574,89.71474742501661 28.775284338558574)"
26.817651,Monsoon Rain,94.142952,5,1,0.7,300000,2009/8/18,0,India,0,BM BG IN CH BT UU NP,2009/8/27,0,675,2009,8,18,2009,8,27,/India/DFO_3530_From_20090818_to_20090827/DFO_3530_From_20090818_to_20090827.tif,"(82.01393965190202 31.27933819304174,82.01393965190202 16.34933817097529,98.83489334704007 16.34933817097529,98.83489334704007 31.27933819304174,82.01393965190202 31.27933819304174)"
26.729999,Monsoon Rains,82.845001,5,1.5,0.7,15000,2010/9/18,News,India,88,BG IN CH UU NP,2010/9/30,0,675,2010,9,18,2010,9,30,/India/DFO_3717_From_20100918_to_20100930/DFO_3717_From_20100918_to_20100930.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 22.45339052656744,89.7506800363814 22.45339052656744,89.7506800363814 31.459001249865644,73.38562134793402 31.459001249865644)"
32.886368,Monsoonal rain,73.884164,5,1,0.7,3000,2006/8/31,News,India,39,IN CH UU AF PK NP,2006/9/11,0,675,2006,8,31,2006,9,11,/India/DFO_2958_From_20060831_to_20060911/DFO_2958_From_20060831_to_20060911.tif,"(67.48144414305845 37.09817544592594,67.48144414305845 29.06499101768712,82.45186835291028 29.06499101768712,82.45186835291028 37.09817544592594,67.48144414305845 37.09817544592594)"
25.424999,Monsoon Rains,89.640001,5,1.5,0.7,140000,2010/9/9,News,Bangladesh,0,BM BG IN CH BT UU NP,2010/9/30,0,675,2010,9,9,2010,9,30,/India/DFO_3716_From_20100909_to_20100930/DFO_3716_From_20100909_to_20100930.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 20.295188056470288,94.55442101821055 20.295188056470288,94.55442101821055 31.459001249865644,73.38562134793402 31.459001249865644)"
26.375467,Monsoonal Rain,86.242215,5,2,0.7,70000,2011/8/15,News,India,158,BG IN CH UU NP,2011/10/2,0,675,2011,8,15,2011,10,2,/India/DFO_3854_From_20110815_to_20111002/DFO_3854_From_20110815_to_20111002.tif,"(73.38562134793402 31.459001249865644,73.38562134793402 22.45339052656744,89.7506800363814 22.45339052656744,89.7506800363814 31.459001249865644,73.38562134793402 31.459001249865644)"
